show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,budget,revenue
972614,Movie,Knox Goes Away,Michael Keaton,"Michael Keaton, Al Pacino, Marcia Gay Harden, James Marsden, Suzy Nakamura",United States of America,2024-03-15,2024,7.0,,"Action, Crime, Thriller",en,"A contract killer, after being diagnosed with a fast-moving form of dementia, is presented with the opportunity to redeem himself by saving the life of his estranged adult son. But to do so, he must race against the police closing in on him as well as the ticking clock of his own rapidly deteriorating mind.",81.661,339,7.0,963703,0
1278101,Movie,Big World,Yang Lina,"Jackson Yee, Diana Lin, Jiang Qinqin, Zhou Yutong, Liao Xueqiu",China,2024-12-27,2024,7.5,,"Drama, Family",zh,"Liu Chunhe, suffering from cerebral palsy, bravely breaks through the shackles of body and mind to realize the dream stage for his grandmother, while trying to find the coordinates of his own life. After experiencing a summer transformation, he finally embarked on a new journey.",81.526,13,7.5,7000000,109500000
1232449,Movie,Young Hearts,Anthony Schatteman,"Lou Goossens, Marius De Saeger, Geert Van Rampelberg, Emilie De Roo, Dirk van Dijck","Belgium, Netherlands",2024-10-26,2024,8.5,,"Drama, Romance",nl,"14-year-old Elias increasingly feels like an outsider in his village. When he meets his new neighbour of the same age, Alexander, Elias is confronted with his burgeoning sexuality.",80.446,48,8.5,0,2160
1088514,Movie,The Room Next Door,Pedro Almodóvar,"Julianne Moore, Tilda Swinton, John Turturro, Alessandro Nivola, Juan Diego Botto",Spain,2024-10-07,2024,6.8,,Drama,es,"Ingrid and Martha were close friends in their youth, when they worked together at the same magazine. Ingrid went on to become an autofiction novelist while Martha became a war reporter, and they were separated by the circumstances of life. After years of being out of touch, they meet again in an extreme but strangely sweet situation.",80.193,405,6.8,0,15102319
614933,Movie,Atlas,Brad Peyton,"Jennifer Lopez, Simu Liu, Sterling K. Brown, Gregory James Cohan, Abraham Popoola",United States of America,2024-05-23,2024,6.8,,"Science Fiction, Action",en,A brilliant counterterrorism analyst with a deep distrust of AI discovers it might be her only hope when a mission to capture a renegade robot goes awry.,79.385,1338,6.8,100000000,0
1328814,Movie,Amityville: Where the Echo Lives,Carlos Ayala,"Sarah McDonald, Breanna Rossi, Adela Perez, Nicholas J. Barelli, Hector De Alva",United States of America,2024-10-28,2024,5.2,,"Horror, Mystery",en,"When paranormal investigator Heather West receives a call from a terrified woman who claims her house is inhabited by a ghost, she discovers the building has a horrifying history. After a presence from beyond our world reaches out to her, Heather begins to feel a pull to the other side of the spirit plane. Can this hunter of specters deliver an innocent soul to a place of peace and discover an eternal truth in time to save her own life?",79.153,14,5.2,0,0
646097,Movie,Rebel Ridge,Jeremy Saulnier,"Aaron Pierre, Don Johnson, AnnaSophia Robb, Emory Cohen, David Denman",United States of America,2024-08-27,2024,6.987,,"Crime, Action, Thriller, Drama",en,A former Marine confronts corruption in a small town when local law enforcement unjustly seizes the bag of cash he needs to post his cousin's bail.,79.067,1225,6.987,0,0
1306764,Movie,Outside,Carlo Ledesma,"Sid Lucero, Beauty Gonzalez, Marco Masa, Aiden Patdu, James Blanco",Philippines,2024-10-16,2024,6.1,,"Horror, Thriller",tl,"A family retreats to an isolated farm during a zombie outbreak, but years of painful secrets take a toll as they navigate their desolate world.",78.526,127,6.1,0,0
1032823,Movie,Trap,M. Night Shyamalan,"Josh Hartnett, Ariel Donoghue, Saleka Night Shyamalan, Alison Pill, Hayley Mills",United States of America,2024-07-31,2024,6.394,,"Crime, Thriller, Horror",en,"A father and teen daughter attend a pop concert, where they realize they're at the center of a dark and sinister event.",78.284,1953,6.394,30000000,82677281
1296753,Movie,Remnant,Mike Horan,"Nicole Pritchard, Shaun Robert Foley, Tsu Shan Chambers, Remi Webster, Megan Bell",Australia,2024-06-30,2024,4.9,,"Science Fiction, Horror, Thriller",en,"Grace is a young woman whose life has been turned upside down by tragedy. When she returns home to the family farm to rebuild her shattered life, her world begins to unravel as a series of strange events haunt her, pushing Grace to the edge of madness. A mysterious figure lurks in the shadows and a ghostly woman appears in the darkness of night. Is Grace imagining these apparitions, or are they a warning of a nightmare still to come?",78.095,14,4.9,0,0
984324,Movie,The Wages of Fear,Julien Leclercq,"Franck Gastambide, Alban Lenoir, Ana Girardot, Sofiane Zermani, Astrid Whettnall","Belgium, France",2024-03-28,2024,6.2,,Action,fr,"When an explosion at an oil well threatens hundreds of lives, a crack team is called upon to make a deadly desert crossing with nitroglycerine in tow.",78.048,452,6.2,0,0
1340602,Movie,The Aunts,Felipe Martínez Amador,"Ximena Sariñana, Camila Nuñez, Diego Klein, Roberto Quijano, Beatriz Monroy",,2024-08-28,2024,6.5,,Horror,es,"A mother enters an old home for her autistic daughter's therapy. Unexpectedly, the daughter start speaking but has encountered dark entities from the past seeking payback. The family faces supernatural forces related to the home's history.",78.036,27,6.5,0,0
1209290,Movie,Justice League: Crisis on Infinite Earths Part Three,Jeff Wamester,"Jensen Ackles, Darren Criss, Corey Stoll, Gideon Adlon, Ike Amadi",United States of America,2024-07-15,2024,7.3,,"Animation, Science Fiction, Action",en,"Now fully revealed as the ultimate threat to existence, the Anti-Monitor wages an unrelenting attack on the surviving Earths that struggle for survival in a pocket universe. One by one, these worlds and all their inhabitants are vaporized! On the planets that remain, even time itself is shattered, and heroes from the past join the Justice League and their rag-tag allies against the epitome of evil. But as they make their last stand, will the sacrifice of the superheroes be enough to save us all?",77.202,256,7.3,0,0
1160018,Movie,Kill,Nikhil Nagesh Bhat,"Lakshya Lalwani, Raghav Juyal, Tanya Maniktala, Ashish Vidhyarthi, Abhishek Chauhan",India,2024-07-03,2024,7.1,,"Action, Crime, Thriller, Drama",hi,"When an army commando finds out his true love is engaged against her will, he boards a New Dehli-bound train in a daring quest to derail the arranged marriage. But when a gang of knife-wielding thieves begin to terrorize innocent passengers on his train, the commando takes them on, one by one.",76.746,341,7.1,4800000,5600000
1244492,Movie,Look Back,Kiyotaka Oshiyama,"Yuumi Kawai, Mizuki Yoshida, Yoichiro Saito, Kota Oka, Kureha Maki",Japan,2024-06-28,2024,8.0,,"Animation, Drama",ja,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.",76.49,299,8.0,0,12648664
1238358,Movie,The Bad Shepherd,Geo Santini,"Christos Kalabogias, Scotty Tovar, Geo Santini, Brett Zimmerman, Justin Taite",United States of America,2024-02-23,2024,5.8,,"Thriller, Crime",en,"In remote wilderness, a group of friends who stumble upon a duffle bag full of cash after accidentally killing an unknown woman with their car. In attempt to keep the money to themselves, they decided to hide the body. However, this leads them to a much more bigger problem when the mysterious owner of the bag comes looking for them.",76.483,26,5.8,0,0
1139566,Movie,Through My Window 3: Looking at You,Marçal Forés,"Clara Galle, Julio Peña, Natalia Azahara, Hugo Arbues, Eric Masip",Spain,2024-02-23,2024,6.944,,"Romance, Drama, Comedy",es,"After the events of the summer, Ares and Raquel they don't see a way forward in their relationship and decide to go separate ways. But when they meet again in the winter in Barcelona, the love and desire they feel for each other is undeniable. Will they be able to find a way to get back together?",74.903,593,6.944,0,0
1130053,Movie,Cinderella's Curse,Louisa Warren,"Kelly Rian Sanson, Chrissie Wunna, Natasha Tosini, Lauren Budd, Danielle Scott",United Kingdom,2024-05-31,2024,6.0,,"Horror, Fantasy",en,"Desperate Cinderella summons her fairy godmother from an ancient flesh-bound book, seeking revenge on her evil stepmother and stepsisters who abuse and torment her daily.",74.248,49,6.0,0,47300
1155828,Movie,Sing Sing,Greg Kwedar,"Colman Domingo, Clarence Maclin, Sean San Jose, Paul Raci, David ""Dap"" Giraudy",United States of America,2024-07-12,2024,7.593,,Drama,en,"Divine G, imprisoned at Sing Sing for a crime he didn't commit, finds purpose by acting in a theatre group alongside other incarcerated men in this story of resilience, humanity, and the transformative power of art.",74.043,150,7.593,2000000,3401789
1389147,Movie,SDI: Secret Department of Intervention,"Sébastien Baccala, Thomas Khawam","Thomas Khawam, Aurore Planas, Pierre André, Laurent Leca",,2024-11-28,2024,5.2,,Action,fr,"Secret agents Mike, Stan, and Chloé, tasked with retrieving a stolen briefcase, discover it holds a secret map to hidden World War II treasures. Betrayed by their own French Minister of Defense and hunted by a former Marine, Vogel, the team faces internal conflicts and danger. As alliances shift, secrets unravel, and battles ensue, they must thwart Vogel's plan to claim the treasures, setting the stage for an international treasure hunt filled with unexpected twists and unresolved romantic entanglements.",73.95,12,5.2,0,0
947891,Movie,My Old Ass,Megan Park,"Maisy Stella, Aubrey Plaza, Percy Hynes White, Maddie Ziegler, Kerrice Brooks",United States of America,2024-09-13,2024,6.9,,"Comedy, Drama, Romance",en,"An 18th birthday mushroom trip brings free-spirited Elliott face-to-face with her wisecracking 39-year-old self. But when Elliott’s ""old ass"" starts handing out warnings about what her younger self should and shouldn't do, Elliott realizes she has to rethink everything about family, love, and what's becoming a transformative summer.",73.828,271,6.9,3000000,5705895
1062215,Movie,Afraid,Chris Weitz,"John Cho, Katherine Waterston, Keith Carradine, Havana Rose Liu, Lukita Maxwell",United States of America,2024-08-28,2024,6.0,,"Horror, Science Fiction, Thriller",en,Curtis Pike and his family are selected to test a new home device: a digital assistant called AIA. AIA observes the family's behaviors and begins to anticipate their needs. And she can – and will – make sure nothing – and no one – gets in her family's way.,73.211,355,6.0,12000000,12977758
1388694,Movie,The Calendar Killer,Adolfo J. Kolmerer,"Luise Heyer, Sabin Tambrea, Friedrich Mücke, Rainer Bock, Andreas Döhler","Germany, United States of America",2024-06-17,2024,6.2,,"Crime, Thriller",de,"Klara is going to die today unless she kills her husband instead. The Calendar Killer has given her that impossible choice. When Jules starts his night shift at a telephone safety helpline for lonely women on their way home, Klara's call reaches him. He soon becomes her last hope for survival and races against time to save her.",73.155,180,6.2,0,0
280180,Movie,Beverly Hills Cop: Axel F,Mark Molloy,"Eddie Murphy, Joseph Gordon-Levitt, Taylour Paige, Judge Reinhold, John Ashton",United States of America,2024-06-20,2024,6.7,,"Action, Comedy, Crime",en,"Forty years after his unforgettable first case in Beverly Hills, Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos.",73.074,1187,6.7,150000000,0
1404380,Movie,Saptha Kandam,Prasanth Sasi,Sreelakshmi Aravindakshan,India,2024-12-06,2024,0.0,,"Drama, Romance",ml,"In a remote resort, newlyweds Apsara and her husband, Laalu, face a dangerous bet with the wealthy moneylender, Madhavan, who seeks to claim Apsara. Over the course of seven days, Madhavan attempts to seduce her through discussions of an ancient book on lust. Meanwhile, Apsara, determined to remain faithful, battles his advances. The outcome of the bet hinges on her ability to resist his manipulation and maintain her resolve.",72.802,0,0.0,0,0
1311550,Movie,House of Ga'a,Bolanle Austen-Peters,"Femi Branch, Mike Afolarin, Funke Akindele, Femi Adebayo, Ibrahim Chatta",Nigeria,2024-07-26,2024,5.5,,"Action, History",en,"At the height of the Oyo Empire, the ferocious Bashorun Ga'a became more powerful than the kings he enthroned, only to be undone by his own blood.",72.674,109,5.5,0,0
1141126,Movie,Rita,Paz Vega,"Sofía Allepuz, Alejandro Escamilla, Paz Vega, Roberto Álamo, Paz de Alarcón",Spain,2024-10-25,2024,6.375,,Drama,es,"A seven year old Rita and her five year old brother Lolo from a working class family as the whole country goes crazy over the European football championships, with Spain in the quarter-finals.",72.637,4,6.375,0,0
928480,Movie,Monster Summer,David Henrie,"Mel Gibson, Mason Thames, Julian Lerner, Abigail James Witherspoon, Noah Cottrell",United States of America,2024-10-04,2024,6.4,,"Adventure, Fantasy, Mystery, Horror",en,"When a mysterious force begins to disrupt their big summer fun, Noah and his friends team up with a retired police detective to embark on a monstrous adventure to save their island.",72.369,69,6.4,0,0
923667,Movie,Twilight of the Warriors: Walled In,Soi Cheang,"Raymond Lam Fung, Sammo Hung Kam-Bo, Louis Koo, Richie Jen, Terrance Lau Chun-Him","China, Hong Kong",2024-04-23,2024,7.0,,"Action, Crime, Thriller",cn,"In 1980s Hong Kong, troubled youth Chan Lok-kwun, a mainland refugee, struggles to survive in the Kowloon Walled City by joining underground fights. Betrayed by crime boss Mr. Big while trying to buy a fake ID, he steals drugs from him and seeks refuge in the Walled City, where he encounters Cyclone, a compassionate yet authoritative crime lord.",72.187,308,7.0,38400000,95399186
